[DEBUG] 2021-05-16 10:46:39.892 [main] RequestResponseBodyMethodProcessor (268)  - Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] 2021-05-16 10:46:39.893 [main] RequestResponseBodyMethodProcessor (91)  - Writing [[nicolas, biancucci, 4 le village, thurigneux, 01390, 0611111111, nicolas@gmail.com
]]
[DEBUG] 2021-05-16 10:46:39.902 [main] RequestMappingHandlerMapping (522)  - Mapped to com.nico5310.safetyNetAlerts.controller.PersonController#findPersonAll()
[INFO ] 2021-05-16 10:46:39.903 [main] PersonController (23)  - findPersonAll GET request SUCCESS
[DEBUG] 2021-05-16 10:46:39.904 [main] RequestResponseBodyMethodProcessor (268)  - Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] 2021-05-16 10:46:39.904 [main] RequestResponseBodyMethodProcessor (91)  - Writing [[nicolas, biancucci, 4 le village, thurigneux, 01390, 0611111111, nicolas@gmail.com
]]
[INFO ] 2021-05-16 10:46:39.962 [main] UrlControllerTest (55)  - Starting UrlControllerTest using Java 11.0.10 on PCNICO with PID 18000 (started by NICO in E:\OpenCLassRooms\Workspace\IntelliJ\Projet5_safetyNetAlerts)
[INFO ] 2021-05-16 10:46:39.963 [main] UrlControllerTest (675)  - No active profile set, falling back to default profiles: default
[DEBUG] 2021-05-16 10:46:39.966 [main] GenericWebApplicationContext (629)  - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@54f1a8cb
[DEBUG] 2021-05-16 10:46:40.417 [main] RequestMappingHandlerAdapter (625)  - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
[DEBUG] 2021-05-16 10:46:40.446 [main] RequestMappingHandlerMapping (361)  - 21 mappings in 'requestMappingHandlerMapping'
[DEBUG] 2021-05-16 10:46:40.515 [main] SimpleUrlHandlerMapping (188)  - Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
[DEBUG] 2021-05-16 10:46:40.532 [main] ExceptionHandlerExceptionResolver (307)  - ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
[INFO ] 2021-05-16 10:46:40.594 [main] UrlControllerTest (61)  - Started UrlControllerTest in 0.678 seconds (JVM running for 11.476)
[DEBUG] 2021-05-16 10:46:40.600 [main] RequestMappingHandlerMapping (522)  - Mapped to com.nico5310.safetyNetAlerts.controller.UrlEndpointsController#allPersonsByStation(int)
[INFO ] 2021-05-16 10:46:40.604 [main] UrlEndpointsController (31)  - allPersonsByStation
[INFO ] 2021-05-16 10:46:40.606 [main] FirestationService (114)  - findAddressByStation SUCCESS :7
[INFO ] 2021-05-16 10:46:40.606 [main] UrlEndpointService (59)  - allPersonsByStation SUCCESS :7
[DEBUG] 2021-05-16 10:46:40.611 [main] RequestResponseBodyMethodProcessor (268)  - Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] 2021-05-16 10:46:40.619 [main] RequestResponseBodyMethodProcessor (91)  - Writing [ [ PersonsByFirestation=[] adults=0, children=0]]
[DEBUG] 2021-05-16 10:46:40.624 [main] RequestMappingHandlerMapping (522)  - Mapped to com.nico5310.safetyNetAlerts.controller.UrlEndpointsController#allPersonsByStation(int)
[DEBUG] 2021-05-16 10:46:40.626 [main] HandlerMethod (177)  - Could not resolve parameter [0] in public com.nico5310.safetyNetAlerts.dto.url1firestation.PersonsByStationDto com.nico5310.safetyNetAlerts.controller.UrlEndpointsController.allPersonsByStation(int) throws java.text.ParseException: Failed to convert value of type 'java.lang.String' to required type 'int'; nested exception is java.lang.NumberFormatException: For input string: ""
[WARN ] 2021-05-16 10:46:40.631 [main] DefaultHandlerExceptionResolver (207)  - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Failed to convert value of type 'java.lang.String' to required type 'int'; nested exception is java.lang.NumberFormatException: For input string: ""]
[DEBUG] 2021-05-16 10:46:40.636 [main] RequestMappingHandlerMapping (522)  - Mapped to com.nico5310.safetyNetAlerts.controller.UrlEndpointsController#allPersonsByStation(int)
[INFO ] 2021-05-16 10:46:40.636 [main] UrlEndpointsController (31)  - allPersonsByStation
[INFO ] 2021-05-16 10:46:40.637 [main] FirestationService (114)  - findAddressByStation SUCCESS :3
[INFO ] 2021-05-16 10:46:40.637 [main] PersonService (105)  - findByAddress SUCCESS :1509 Culver St
[INFO ] 2021-05-16 10:46:40.638 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :John
[INFO ] 2021-05-16 10:46:40.646 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Jacob
[INFO ] 2021-05-16 10:46:40.647 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Tenley
[INFO ] 2021-05-16 10:46:40.647 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Roger
[INFO ] 2021-05-16 10:46:40.648 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Felicia
[INFO ] 2021-05-16 10:46:40.648 [main] PersonService (105)  - findByAddress SUCCESS :834 Binoc Ave
[INFO ] 2021-05-16 10:46:40.648 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Tessa
[INFO ] 2021-05-16 10:46:40.649 [main] PersonService (105)  - findByAddress SUCCESS :748 Townings Dr
[INFO ] 2021-05-16 10:46:40.649 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Foster
[INFO ] 2021-05-16 10:46:40.649 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Clive
[INFO ] 2021-05-16 10:46:40.649 [main] PersonService (105)  - findByAddress SUCCESS :112 Steppes Pl
[INFO ] 2021-05-16 10:46:40.650 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Tony
[INFO ] 2021-05-16 10:46:40.650 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Ron
[INFO ] 2021-05-16 10:46:40.650 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Allison
[INFO ] 2021-05-16 10:46:40.651 [main] PersonService (105)  - findByAddress SUCCESS :748 Townings Dr
[INFO ] 2021-05-16 10:46:40.651 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Foster
[INFO ] 2021-05-16 10:46:40.652 [main] MedicalrecordService (97)  - findByFirstName SUCCESS :Clive
[INFO ] 2021-05-16 10:46:40.652 [main] UrlEndpointService (59)  - allPersonsByStation SUCCESS :3
[DEBUG] 2021-05-16 10:46:40.652 [main] RequestResponseBodyMethodProcessor (268)  - Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] 2021-05-16 10:46:40.653 [main] RequestResponseBodyMethodProcessor (91)  - Writing [ [ PersonsByFirestation=[John, Boyd, 1509 Culver St, Culver, 97451, 841-874-6512, jaboyd@email.com
, (truncated)...]
[DEBUG] 2021-05-16 10:46:40.662 [main] RequestMappingHandlerMapping (522)  - Mapped to com.nico5310.safetyNetAlerts.controller.UrlEndpointsController#allChildByAddress(String)
[INFO ] 2021-05-16 10:46:40.663 [main] UrlEndpointsController (38)  - allChildByAddress
[INFO ] 2021-05-16 10:46:40.663 [main] PersonService (105)  - findByAddress SUCCESS :99 Street Ct
[INFO ] 2021-05-16 10:46:40.664 [main] UrlEndpointService (95)  - allChildByAddress SUCCESS :99 Street Ct
[DEBUG] 2021-05-16 10:46:40.666 [main] RequestResponseBodyMethodProcessor (268)  - Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] 2021-05-16 10:46:40.672 [main] RequestResponseBodyMethodProcessor (91)  - Writing [ChildByAddressDto [children=[], adults=[]]]
[DEBUG] 2021-05-16 10:46:40.762 [SpringContextShutdownHook] GenericWebApplicationContext (1049)  - Closing org.springframework.web.context.support.GenericWebApplicationContext@52b9f698, started on Sun May 16 10:46:37 CEST 2021
[DEBUG] 2021-05-16 10:46:40.762 [SpringContextShutdownHook] GenericWebApplicationContext (1049)  - Closing org.springframework.web.context.support.GenericWebApplicationContext@7404cc93, started on Sun May 16 10:46:38 CEST 2021
[DEBUG] 2021-05-16 10:46:40.762 [SpringContextShutdownHook] GenericWebApplicationContext (1049)  - Closing org.springframework.web.context.support.GenericWebApplicationContext@54f1a8cb, started on Sun May 16 10:46:39 CEST 2021
[DEBUG] 2021-05-16 10:46:40.762 [SpringContextShutdownHook] GenericWebApplicationContext (1049)  - Closing org.springframework.web.context.support.GenericWebApplicationContext@52e67513, started on Sun May 16 10:46:34 CEST 2021
[DEBUG] 2021-05-16 10:46:40.762 [SpringContextShutdownHook] GenericWebApplicationContext (1049)  - Closing org.springframework.web.context.support.GenericWebApplicationContext@1039db8, started on Sun May 16 10:46:39 CEST 2021
